team_comp,unlock_synergies,score,ratio
Leona/Rakan/Seraphine/Twitch/Varus/Yone,5,5,0.5
Leona/Rakan/Sett/Twitch/Varus/Volibear,5,5,0.56
Leona/Rakan/Sett/Twitch/Varus/Yone,5,5,0.56
Leona/Rakan/Sett/Twitch/Volibear/Yone,5,5,0.56
Leona/Rakan/Sett/Volibear/Wukong/Yone,5,5,0.62
Leona/Rakan/Twitch/Varus/Wukong/Yone,5,5,0.56
Leona/Rell/Rengar/Sejuani/Wukong/Yone,5,5,0.62
Leona/Rell/Rengar/Sejuani/Yone/Zac,5,5,0.62
Leona/Twitch/Varus/Wukong/Yone/Zac,5,5,0.62
Lillia/Lux/Malphite/Nunu/Olaf/Yone,5,5,0.62
Lillia/Lux/Malphite/Olaf/Sejuani/Sylas,5,5,0.56
Lillia/Lux/Malphite/Olaf/Sejuani/Taliyah,5,5,0.62
Lillia/Lux/Malphite/Olaf/Sejuani/Vladimir,5,5,0.62
Lillia/Lux/Malphite/Olaf/Sejuani/Wukong,5,5,0.56
Lillia/Lux/Malphite/Olaf/Sejuani/Yone,5,5,0.56
Lillia/Lux/Malphite/Sejuani/Skarner/Vladimir,5,5,0.71
Lillia/Lux/Malphite/Sejuani/Sylas/Zyra,5,5,0.56
Lillia/Lux/Nasus/Olaf/Sejuani/Sylas,5,5,0.5
Lillia/Lux/Nidalee/Olaf/Sejuani/Skarner,5,5,0.62
Lillia/Lux/Nidalee/Olaf/Sejuani/Vladimir,5,5,0.62
Lillia/Lux/Nidalee/Sejuani/Skarner/Sylas,5,5,0.62
Lillia/Lux/Nunu/Olaf/Sejuani/Sylas,5,6,0.56
Lillia/Lux/Nunu/Olaf/Sejuani/Yone,5,6,0.62
Lillia/Lux/Nunu/Olaf/Skarner/Vladimir,5,5,0.71
Lillia/Lux/Nunu/Olaf/Skarner/Yone,5,5,0.71
Lillia/Lux/Nunu/Olaf/Vladimir/Yone,5,5,0.71
Lillia/Lux/Nunu/Twitch/Varus/Vladimir,5,5,0.71
Lillia/Lux/Olaf/Rakan/Sejuani/Sylas,5,5,0.45
Lillia/Lux/Olaf/Rell/Sejuani/Sylas,5,6,0.56
Lillia/Lux/Olaf/Rell/Skarner/Vladimir,5,5,0.71
Lillia/Lux/Olaf/Sejuani/Skarner/Sylas,5,5,0.62
Lillia/Lux/Olaf/Sejuani/Skarner/Taliyah,5,5,0.62
Lillia/Lux/Olaf/Sejuani/Skarner/Varus,5,5,0.62
Lillia/Lux/Olaf/Sejuani/Skarner/Vladimir,6,6,0.86
Lillia/Lux/Olaf/Sejuani/Skarner/Wukong,5,5,0.62
Lillia/Lux/Olaf/Sejuani/Skarner/Yone,5,5,0.62
Lillia/Lux/Olaf/Sejuani/Sylas/Vladimir,5,5,0.62
Lillia/Lux/Olaf/Sejuani/Sylas/Zac,5,5,0.5
Lillia/Lux/Olaf/Sejuani/Varus/Vladimir,5,5,0.62
Lillia/Lux/Olaf/Sejuani/Vladimir/Wukong,5,5,0.62
Lillia/Lux/Olaf/Sejuani/Vladimir/Yone,5,5,0.62
Lillia/Lux/Olaf/Skarner/Twitch/Vladimir,5,5,0.62
Lillia/Lux/Olaf/Skarner/Vladimir/Wukong,5,5,0.71
Lillia/Lux/Olaf/Skarner/Vladimir/Yone,5,5,0.71
Lillia/Lux/Rell/Twitch/Varus/Vladimir,5,5,0.71
Lillia/Lux/Sejuani/Skarner/Sylas/Varus,5,5,0.62
Lillia/Lux/Sejuani/Skarner/Sylas/Vladimir,5,5,0.71
Lillia/Lux/Sejuani/Skarner/Sylas/Zyra,5,5,0.62
Lillia/Lux/Sejuani/Twitch/Varus/Vladimir,5,6,0.83
Lillia/Malphite/Nasus/Nunu/Olaf/Yone,5,5,0.56
Lillia/Malphite/Nasus/Olaf/Rakan/Sejuani,5,5,0.45
Lillia/Malphite/Nasus/Olaf/Sejuani/Wukong,5,5,0.5
Lillia/Malphite/Nasus/Olaf/Sejuani/Yone,5,5,0.5
Lillia/Malphite/Nasus/Olaf/Sejuani/Zac,5,5,0.56
Lillia/Malphite/Nidalee/Nunu/Olaf/Yone,5,5,0.56
Lillia/Malphite/Nidalee/Olaf/Sejuani/Wukong,5,5,0.5
Lillia/Malphite/Nidalee/Olaf/Sejuani/Yone,5,5,0.5
Lillia/Malphite/Nunu/Olaf/Qiyana/Yone,5,5,0.56
Lillia/Malphite/Nunu/Olaf/Rakan/Yone,5,5,0.5
Lillia/Malphite/Nunu/Olaf/Rell/Yone,5,6,0.62
Lillia/Malphite/Nunu/Olaf/Rengar/Yone,5,5,0.56
Lillia/Malphite/Nunu/Olaf/Sejuani/Wukong,5,6,0.56
Lillia/Malphite/Nunu/Olaf/Sejuani/Yone,6,7,0.75
Lillia/Malphite/Nunu/Olaf/Senna/Yone,5,5,0.56
Lillia/Malphite/Nunu/Olaf/Seraphine/Yone,5,5,0.56
Lillia/Malphite/Nunu/Olaf/Sett/Yone,5,5,0.56
Lillia/Malphite/Nunu/Olaf/Skarner/Yone,5,5,0.62
Lillia/Malphite/Nunu/Olaf/Sylas/Yone,5,5,0.62
Lillia/Malphite/Nunu/Olaf/Taliyah/Yone,5,5,0.71
Lillia/Malphite/Nunu/Olaf/Twitch/Varus,5,5,0.5
Lillia/Malphite/Nunu/Olaf/Twitch/Wukong,5,5,0.5
Lillia/Malphite/Nunu/Olaf/Twitch/Yone,6,6,0.67
Lillia/Malphite/Nunu/Olaf/Varus/Yone,5,5,0.56
Lillia/Malphite/Nunu/Olaf/Vladimir/Yone,5,5,0.62
Lillia/Malphite/Nunu/Olaf/Volibear/Yone,5,5,0.56
Lillia/Malphite/Nunu/Olaf/Wukong/Yone,5,5,0.62
Lillia/Malphite/Nunu/Olaf/Yone/Zac,5,5,0.62
Lillia/Malphite/Nunu/Olaf/Yone/Zeri,5,5,0.62
Lillia/Malphite/Nunu/Olaf/Yone/Zyra,5,5,0.56
Lillia/Malphite/Olaf/Qiyana/Rell/Rengar,5,5,0.56
Lillia/Malphite/Olaf/Qiyana/Rengar/Sejuani,5,5,0.5
Lillia/Malphite/Olaf/Qiyana/Sejuani/Wukong,5,5,0.5
Lillia/Malphite/Olaf/Qiyana/Sejuani/Yone,5,5,0.5
Lillia/Malphite/Olaf/Rakan/Sejuani/Senna,5,5,0.45
Lillia/Malphite/Olaf/Rakan/Sejuani/Seraphine,5,5,0.45
Lillia/Malphite/Olaf/Rakan/Sejuani/Sett,5,5,0.45
Lillia/Malphite/Olaf/Rakan/Sejuani/Wukong,5,5,0.45
Lillia/Malphite/Olaf/Rakan/Sejuani/Yone,5,5,0.45
Lillia/Malphite/Olaf/Rakan/Sejuani/Zac,5,5,0.5
Lillia/Malphite/Olaf/Rakan/Seraphine/Zac,5,5,0.5
Lillia/Malphite/Olaf/Rell/Rengar/Sejuani,5,6,0.56
Lillia/Malphite/Olaf/Rell/Rengar/Twitch,5,5,0.5
Lillia/Malphite/Olaf/Rell/Rengar/Wukong,5,5,0.56
Lillia/Malphite/Olaf/Rell/Rengar/Yone,5,5,0.56
Lillia/Malphite/Olaf/Rell/Sejuani/Wukong,5,6,0.56
Lillia/Malphite/Olaf/Rell/Sejuani/Yone,5,6,0.56
Lillia/Malphite/Olaf/Rell/Twitch/Varus,5,5,0.5
Lillia/Malphite/Olaf/Rell/Twitch/Wukong,5,5,0.5
Lillia/Malphite/Olaf/Rell/Twitch/Yone,5,5,0.5
Lillia/Malphite/Olaf/Rengar/Sejuani/Wukong,5,5,0.5
Lillia/Malphite/Olaf/Rengar/Sejuani/Yone,5,5,0.5
Lillia/Malphite/Olaf/Sejuani/Senna/Sett,5,5,0.5
Lillia/Malphite/Olaf/Sejuani/Senna/Wukong,5,5,0.5
Lillia/Malphite/Olaf/Sejuani/Senna/Yone,5,5,0.5
Lillia/Malphite/Olaf/Sejuani/Senna/Zeri,5,5,0.56
Lillia/Malphite/Olaf/Sejuani/Seraphine/Taliyah,5,5,0.56
Lillia/Malphite/Olaf/Sejuani/Seraphine/Wukong,5,5,0.5
Lillia/Malphite/Olaf/Sejuani/Seraphine/Yone,5,5,0.5
Lillia/Malphite/Olaf/Sejuani/Seraphine/Zac,5,5,0.5
Lillia/Malphite/Olaf/Sejuani/Seraphine/Zeri,5,5,0.5
Lillia/Malphite/Olaf/Sejuani/Seraphine/Zyra,5,5,0.5
Lillia/Malphite/Olaf/Sejuani/Sett/Volibear,5,5,0.5
Lillia/Malphite/Olaf/Sejuani/Sett/Wukong,5,5,0.5
Lillia/Malphite/Olaf/Sejuani/Sett/Yone,5,5,0.5
Lillia/Malphite/Olaf/Sejuani/Skarner/Wukong,5,5,0.56
Lillia/Malphite/Olaf/Sejuani/Skarner/Yone,5,5,0.56
Lillia/Malphite/Olaf/Sejuani/Sylas/Taliyah,5,5,0.62
Lillia/Malphite/Olaf/Sejuani/Sylas/Vladimir,5,5,0.56
Lillia/Malphite/Olaf/Sejuani/Sylas/Wukong,5,5,0.56
Lillia/Malphite/Olaf/Sejuani/Sylas/Yone,5,5,0.56
Lillia/Malphite/Olaf/Sejuani/Sylas/Zyra,5,5,0.56
Lillia/Malphite/Olaf/Sejuani/Taliyah/Vladimir,5,5,0.62
Lillia/Malphite/Olaf/Sejuani/Taliyah/Wukong,5,5,0.62
Lillia/Malphite/Olaf/Sejuani/Taliyah/Yone,5,5,0.62
Lillia/Malphite/Olaf/Sejuani/Taliyah/Zac,5,5,0.62
Lillia/Malphite/Olaf/Sejuani/Taliyah/Zeri,5,5,0.62
Lillia/Malphite/Olaf/Sejuani/Twitch/Varus,5,6,0.56
Lillia/Malphite/Olaf/Sejuani/Twitch/Wukong,5,6,0.56
Lillia/Malphite/Olaf/Sejuani/Twitch/Yone,5,6,0.56
Lillia/Malphite/Olaf/Sejuani/Varus/Wukong,5,5,0.5
Lillia/Malphite/Olaf/Sejuani/Varus/Yone,5,5,0.5
Lillia/Malphite/Olaf/Sejuani/Vladimir/Wukong,5,5,0.56
Lillia/Malphite/Olaf/Sejuani/Vladimir/Yone,5,5,0.56
Lillia/Malphite/Olaf/Sejuani/Volibear/Wukong,5,5,0.5
Lillia/Malphite/Olaf/Sejuani/Volibear/Yone,5,5,0.5
Lillia/Malphite/Olaf/Sejuani/Wukong/Yone,5,5,0.56
Lillia/Malphite/Olaf/Sejuani/Wukong/Zac,5,5,0.56
Lillia/Malphite/Olaf/Sejuani/Wukong/Zeri,5,5,0.56
Lillia/Malphite/Olaf/Sejuani/Wukong/Zyra,5,5,0.5
Lillia/Malphite/Olaf/Sejuani/Yone/Zac,5,5,0.56
Lillia/Malphite/Olaf/Sejuani/Yone/Zeri,5,5,0.56
Lillia/Malphite/Olaf/Sejuani/Yone/Zyra,5,5,0.5
Lillia/Malphite/Olaf/Sejuani/Zac/Zeri,5,5,0.56
Lillia/Malphite/Sejuani/Seraphine/Sylas/Taliyah,5,5,0.56
Lillia/Malphite/Sejuani/Sylas/Taliyah/Zac,5,5,0.62
Lillia/Malphite/Sejuani/Sylas/Taliyah/Zeri,5,5,0.62
Lillia/Malphite/Sejuani/Sylas/Taliyah/Zyra,5,5,0.62
Lillia/Nasus/Nunu/Olaf/Rakan/Yone,5,5,0.5
Lillia/Nasus/Nunu/Olaf/Sejuani/Yone,5,6,0.56
Lillia/Nasus/Nunu/Olaf/Skarner/Yone,5,5,0.56
Lillia/Nasus/Nunu/Olaf/Sylas/Yone,5,5,0.56
Lillia/Nasus/Nunu/Olaf/Twitch/Yone,5,5,0.5
Lillia/Nasus/Nunu/Olaf/Yone/Zac,5,5,0.56
Lillia/Nasus/Olaf/Rakan/Sejuani/Senna,5,5,0.45
Lillia/Nasus/Olaf/Rakan/Sejuani/Seraphine,5,5,0.42
Lillia/Nasus/Olaf/Rakan/Sejuani/Sett,5,5,0.45
Lillia/Nasus/Olaf/Rakan/Sejuani/Skarner,5,5,0.45
Lillia/Nasus/Olaf/Rakan/Sejuani/Sylas,5,5,0.45
Lillia/Nasus/Olaf/Rakan/Sejuani/Wukong,5,5,0.45
Lillia/Nasus/Olaf/Rakan/Sejuani/Yone,5,5,0.45
Lillia/Nasus/Olaf/Sejuani/Skarner/Wukong,5,5,0.5
Lillia/Nasus/Olaf/Sejuani/Skarner/Yone,5,5,0.5
Lillia/Nasus/Olaf/Sejuani/Skarner/Zac,5,5,0.5
Lillia/Nasus/Olaf/Sejuani/Sylas/Taliyah,5,5,0.5
Lillia/Nasus/Olaf/Sejuani/Sylas/Vladimir,5,5,0.5
Lillia/Nasus/Olaf/Sejuani/Sylas/Wukong,5,5,0.5
Lillia/Nasus/Olaf/Sejuani/Sylas/Yone,5,5,0.5
Lillia/Nasus/Olaf/Sejuani/Sylas/Zac,5,5,0.5
Lillia/Nasus/Olaf/Sejuani/Sylas/Zyra,5,5,0.5
Lillia/Nasus/Olaf/Sejuani/Wukong/Zac,5,5,0.5
Lillia/Nasus/Olaf/Sejuani/Yone/Zac,5,5,0.5
Lillia/Nasus/Rakan/Sejuani/Senna/Seraphine,5,5,0.45
Lillia/Nasus/Rakan/Sejuani/Senna/Zeri,5,5,0.5
Lillia/Nasus/Rakan/Sejuani/Sett/Volibear,5,5,0.56
Lillia/Nidalee/Nunu/Olaf/Sejuani/Yone,5,6,0.56
Lillia/Nidalee/Nunu/Olaf/Skarner/Yone,5,5,0.62
Lillia/Nidalee/Olaf/Sejuani/Skarner/Varus,5,5,0.56
Lillia/Nidalee/Olaf/Sejuani/Skarner/Vladimir,5,5,0.62
Lillia/Nidalee/Olaf/Sejuani/Skarner/Wukong,5,5,0.56
Lillia/Nidalee/Olaf/Sejuani/Skarner/Yone,5,5,0.56
Lillia/Nidalee/Olaf/Sejuani/Sylas/Vladimir,5,5,0.56
Lillia/Nidalee/Sejuani/Skarner/Sylas/Vladimir,5,5,0.62
Lillia/Nunu/Olaf/Qiyana/Sejuani/Yone,5,6,0.56
Lillia/Nunu/Olaf/Qiyana/Skarner/Yone,5,5,0.56
Lillia/Nunu/Olaf/Rakan/Sejuani/Yone,5,6,0.5
Lillia/Nunu/Olaf/Rakan/Senna/Yone,5,5,0.5
Lillia/Nunu/Olaf/Rakan/Seraphine/Yone,5,5,0.45
Lillia/Nunu/Olaf/Rakan/Sett/Yone,5,5,0.5
Lillia/Nunu/Olaf/Rakan/Skarner/Yone,5,5,0.5
Lillia/Nunu/Olaf/Rakan/Sylas/Yone,5,5,0.5
Lillia/Nunu/Olaf/Rakan/Twitch/Yone,5,5,0.45
Lillia/Nunu/Olaf/Rakan/Yone/Zac,5,5,0.5
Lillia/Nunu/Olaf/Rell/Rengar/Yone,5,6,0.62
Lillia/Nunu/Olaf/Rell/Sejuani/Yone,5,7,0.62
Lillia/Nunu/Olaf/Rell/Skarner/Yone,5,6,0.62
Lillia/Nunu/Olaf/Rell/Sylas/Yone,5,6,0.62
Lillia/Nunu/Olaf/Rell/Twitch/Yone,5,6,0.56
Lillia/Nunu/Olaf/Rengar/Sejuani/Yone,5,6,0.56
Lillia/Nunu/Olaf/Rengar/Skarner/Yone,5,5,0.56
Lillia/Nunu/Olaf/Sejuani/Senna/Yone,5,6,0.56
Lillia/Nunu/Olaf/Sejuani/Seraphine/Yone,5,6,0.5
Lillia/Nunu/Olaf/Sejuani/Sett/Yone,5,6,0.56
Lillia/Nunu/Olaf/Sejuani/Skarner/Wukong,5,6,0.56
Lillia/Nunu/Olaf/Sejuani/Skarner/Yone,6,7,0.75
Lillia/Nunu/Olaf/Sejuani/Sylas/Taliyah,5,6,0.56
Lillia/Nunu/Olaf/Sejuani/Sylas/Vladimir,5,6,0.56
Lillia/Nunu/Olaf/Sejuani/Sylas/Wukong,5,6,0.56
Lillia/Nunu/Olaf/Sejuani/Sylas/Yone,6,7,0.75
Lillia/Nunu/Olaf/Sejuani/Sylas/Zyra,5,6,0.56
Lillia/Nunu/Olaf/Sejuani/Taliyah/Yone,5,6,0.62
Lillia/Nunu/Olaf/Sejuani/Twitch/Yone,5,7,0.62
Lillia/Nunu/Olaf/Sejuani/Varus/Yone,5,6,0.56
Lillia/Nunu/Olaf/Sejuani/Vladimir/Yone,5,6,0.62
Lillia/Nunu/Olaf/Sejuani/Volibear/Yone,5,6,0.56
Lillia/Nunu/Olaf/Sejuani/Wukong/Yone,5,6,0.62
Lillia/Nunu/Olaf/Sejuani/Yone/Zac,5,6,0.56
Lillia/Nunu/Olaf/Sejuani/Yone/Zeri,5,6,0.56
Lillia/Nunu/Olaf/Sejuani/Yone/Zyra,5,6,0.56
Lillia/Nunu/Olaf/Senna/Skarner/Yone,5,5,0.56
Lillia/Nunu/Olaf/Seraphine/Skarner/Yone,5,5,0.5
Lillia/Nunu/Olaf/Sett/Skarner/Yone,5,5,0.56
Lillia/Nunu/Olaf/Skarner/Sylas/Yone,5,5,0.62
Lillia/Nunu/Olaf/Skarner/Taliyah/Yone,5,5,0.62
Lillia/Nunu/Olaf/Skarner/Twitch/Varus,5,5,0.56
Lillia/Nunu/Olaf/Skarner/Twitch/Wukong,5,5,0.5
Lillia/Nunu/Olaf/Skarner/Twitch/Yone,6,6,0.67
Lillia/Nunu/Olaf/Skarner/Varus/Yone,5,5,0.62
Lillia/Nunu/Olaf/Skarner/Vladimir/Yone,5,5,0.71
Lillia/Nunu/Olaf/Skarner/Volibear/Yone,5,5,0.56
Lillia/Nunu/Olaf/Skarner/Wukong/Yone,5,5,0.62
Lillia/Nunu/Olaf/Skarner/Yone/Zac,5,5,0.56
Lillia/Nunu/Olaf/Skarner/Yone/Zeri,5,5,0.56
Lillia/Nunu/Olaf/Skarner/Yone/Zyra,5,5,0.56
Lillia/Nunu/Olaf/Sylas/Twitch/Vladimir,5,5,0.5
Lillia/Nunu/Olaf/Sylas/Vladimir/Wukong,5,5,0.56
Lillia/Nunu/Olaf/Sylas/Vladimir/Yone,6,6,0.75
Lillia/Nunu/Olaf/Sylas/Vladimir/Zyra,5,5,0.56
Lillia/Nunu/Olaf/Sylas/Yone/Zac,5,5,0.56
Lillia/Nunu/Olaf/Taliyah/Vladimir/Yone,5,5,0.62
Lillia/Nunu/Olaf/Twitch/Vladimir/Yone,5,5,0.56
Lillia/Nunu/Olaf/Twitch/Yone/Zac,5,5,0.5
Lillia/Olaf/Qiyana/Rell/Rengar/Sejuani,5,6,0.56
Lillia/Olaf/Qiyana/Rell/Rengar/Skarner,5,5,0.56
Lillia/Olaf/Qiyana/Rengar/Sejuani/Skarner,5,5,0.5
Lillia/Olaf/Qiyana/Sejuani/Skarner/Wukong,5,5,0.5
Lillia/Olaf/Qiyana/Sejuani/Skarner/Yone,5,5,0.5
Lillia/Olaf/Qiyana/Sejuani/Sylas/Vladimir,5,5,0.5
Lillia/Olaf/Rakan/Sejuani/Senna/Seraphine,5,5,0.42
Lillia/Olaf/Rakan/Sejuani/Senna/Skarner,5,5,0.45
Lillia/Olaf/Rakan/Sejuani/Senna/Sylas,5,5,0.45
Lillia/Olaf/Rakan/Sejuani/Senna/Wukong,5,5,0.45
Lillia/Olaf/Rakan/Sejuani/Senna/Yone,5,5,0.45
Lillia/Olaf/Rakan/Sejuani/Senna/Zac,5,5,0.45
Lillia/Olaf/Rakan/Sejuani/Senna/Zeri,5,5,0.45
Lillia/Olaf/Rakan/Sejuani/Seraphine/Sett,5,5,0.42
Lillia/Olaf/Rakan/Sejuani/Seraphine/Skarner,5,5,0.42
Lillia/Olaf/Rakan/Sejuani/Seraphine/Sylas,5,5,0.42
Lillia/Olaf/Rakan/Sejuani/Seraphine/Wukong,5,5,0.42
Lillia/Olaf/Rakan/Sejuani/Seraphine/Yone,5,5,0.42
Lillia/Olaf/Rakan/Sejuani/Seraphine/Zac,5,5,0.45
Lillia/Olaf/Rakan/Sejuani/Seraphine/Zyra,5,5,0.42
Lillia/Olaf/Rakan/Sejuani/Sett/Skarner,5,5,0.45
Lillia/Olaf/Rakan/Sejuani/Sett/Sylas,5,5,0.45
Lillia/Olaf/Rakan/Sejuani/Sett/Volibear,5,5,0.45
Lillia/Olaf/Rakan/Sejuani/Sett/Wukong,5,5,0.45
Lillia/Olaf/Rakan/Sejuani/Sett/Yone,5,5,0.45
Lillia/Olaf/Rakan/Sejuani/Sett/Zac,5,5,0.45
Lillia/Olaf/Rakan/Sejuani/Skarner/Wukong,5,5,0.45
Lillia/Olaf/Rakan/Sejuani/Skarner/Yone,5,5,0.45
Lillia/Olaf/Rakan/Sejuani/Skarner/Zac,5,5,0.45
Lillia/Olaf/Rakan/Sejuani/Sylas/Taliyah,5,5,0.45
Lillia/Olaf/Rakan/Sejuani/Sylas/Vladimir,5,5,0.45
Lillia/Olaf/Rakan/Sejuani/Sylas/Wukong,5,5,0.45
Lillia/Olaf/Rakan/Sejuani/Sylas/Yone,5,5,0.45
Lillia/Olaf/Rakan/Sejuani/Sylas/Zac,5,5,0.45
Lillia/Olaf/Rakan/Sejuani/Sylas/Zyra,5,5,0.45
Lillia/Olaf/Rakan/Sejuani/Wukong/Zac,5,5,0.45
Lillia/Olaf/Rakan/Sejuani/Yone/Zac,5,5,0.45
Lillia/Olaf/Rell/Rengar/Sejuani/Skarner,5,6,0.56
Lillia/Olaf/Rell/Rengar/Sejuani/Sylas,5,6,0.56
Lillia/Olaf/Rell/Rengar/Sejuani/Wukong,5,6,0.56
Lillia/Olaf/Rell/Rengar/Sejuani/Yone,5,6,0.56
Lillia/Olaf/Rell/Rengar/Skarner/Twitch,5,5,0.5
Lillia/Olaf/Rell/Rengar/Skarner/Wukong,5,5,0.56
Lillia/Olaf/Rell/Rengar/Skarner/Yone,5,5,0.56
Lillia/Olaf/Rell/Rengar/Sylas/Vladimir,5,5,0.56
Lillia/Olaf/Rell/Sejuani/Skarner/Wukong,5,6,0.56
Lillia/Olaf/Rell/Sejuani/Skarner/Yone,5,6,0.56
Lillia/Olaf/Rell/Sejuani/Sylas/Taliyah,5,6,0.56
Lillia/Olaf/Rell/Sejuani/Sylas/Vladimir,5,6,0.56
Lillia/Olaf/Rell/Sejuani/Sylas/Wukong,5,6,0.56
Lillia/Olaf/Rell/Sejuani/Sylas/Yone,5,6,0.56
Lillia/Olaf/Rell/Sejuani/Sylas/Zyra,5,6,0.56
Lillia/Olaf/Rell/Skarner/Twitch/Varus,5,5,0.56
Lillia/Olaf/Rell/Skarner/Twitch/Wukong,5,5,0.5
Lillia/Olaf/Rell/Skarner/Twitch/Yone,5,5,0.5
Lillia/Olaf/Rell/Sylas/Twitch/Vladimir,5,5,0.5
Lillia/Olaf/Rell/Sylas/Vladimir/Wukong,5,5,0.56
Lillia/Olaf/Rell/Sylas/Vladimir/Yone,5,5,0.56
Lillia/Olaf/Rell/Sylas/Vladimir/Zyra,5,5,0.56
Lillia/Olaf/Rengar/Sejuani/Skarner/Wukong,5,5,0.5
Lillia/Olaf/Rengar/Sejuani/Skarner/Yone,5,5,0.5
Lillia/Olaf/Rengar/Sejuani/Sylas/Vladimir,5,5,0.5
Lillia/Olaf/Sejuani/Senna/Sett/Skarner,5,5,0.5
Lillia/Olaf/Sejuani/Senna/Skarner/Wukong,5,5,0.5
Lillia/Olaf/Sejuani/Senna/Skarner/Yone,5,5,0.5
Lillia/Olaf/Sejuani/Senna/Skarner/Zeri,5,5,0.5
Lillia/Olaf/Sejuani/Senna/Sylas/Vladimir,5,5,0.5
Lillia/Olaf/Sejuani/Seraphine/Skarner/Wukong,5,5,0.45
Lillia/Olaf/Sejuani/Seraphine/Skarner/Yone,5,5,0.45
Lillia/Olaf/Sejuani/Seraphine/Skarner/Zyra,5,5,0.45
Lillia/Olaf/Sejuani/Seraphine/Sylas/Vladimir,5,5,0.45
Lillia/Olaf/Sejuani/Sett/Skarner/Volibear,5,5,0.5
Lillia/Olaf/Sejuani/Sett/Skarner/Wukong,5,5,0.5
Lillia/Olaf/Sejuani/Sett/Skarner/Yone,5,5,0.5
Lillia/Olaf/Sejuani/Sett/Sylas/Vladimir,5,5,0.5
Lillia/Olaf/Sejuani/Skarner/Sylas/Taliyah,5,5,0.56
Lillia/Olaf/Sejuani/Skarner/Sylas/Vladimir,5,5,0.62
Lillia/Olaf/Sejuani/Skarner/Sylas/Wukong,5,5,0.56
Lillia/Olaf/Sejuani/Skarner/Sylas/Yone,5,5,0.56
Lillia/Olaf/Sejuani/Skarner/Sylas/Zyra,5,5,0.56
Lillia/Olaf/Sejuani/Skarner/Taliyah/Vladimir,5,5,0.62
Lillia/Olaf/Sejuani/Skarner/Taliyah/Wukong,5,5,0.56
Lillia/Olaf/Sejuani/Skarner/Taliyah/Yone,5,5,0.56
Lillia/Olaf/Sejuani/Skarner/Twitch/Varus,5,6,0.62
Lillia/Olaf/Sejuani/Skarner/Twitch/Wukong,5,6,0.56
Lillia/Olaf/Sejuani/Skarner/Twitch/Yone,5,6,0.56
Lillia/Olaf/Sejuani/Skarner/Varus/Vladimir,5,5,0.62
Lillia/Olaf/Sejuani/Skarner/Varus/Wukong,5,5,0.56
Lillia/Olaf/Sejuani/Skarner/Varus/Yone,5,5,0.56
Lillia/Olaf/Sejuani/Skarner/Vladimir/Wukong,5,5,0.62
Lillia/Olaf/Sejuani/Skarner/Vladimir/Yone,5,5,0.62
Lillia/Olaf/Sejuani/Skarner/Volibear/Wukong,5,5,0.5
Lillia/Olaf/Sejuani/Skarner/Volibear/Yone,5,5,0.5
Lillia/Olaf/Sejuani/Skarner/Wukong/Yone,5,5,0.56
Lillia/Olaf/Sejuani/Skarner/Wukong/Zac,5,5,0.5
Lillia/Olaf/Sejuani/Skarner/Wukong/Zeri,5,5,0.5
Lillia/Olaf/Sejuani/Skarner/Wukong/Zyra,5,5,0.5
Lillia/Olaf/Sejuani/Skarner/Yone/Zac,5,5,0.5
Lillia/Olaf/Sejuani/Skarner/Yone/Zeri,5,5,0.5
Lillia/Olaf/Sejuani/Skarner/Yone/Zyra,5,5,0.5
Lillia/Olaf/Sejuani/Sylas/Taliyah/Vladimir,5,5,0.56
Lillia/Olaf/Sejuani/Sylas/Taliyah/Zac,5,5,0.56
Lillia/Olaf/Sejuani/Sylas/Twitch/Vladimir,5,6,0.56
Lillia/Olaf/Sejuani/Sylas/Varus/Vladimir,5,5,0.56
Lillia/Olaf/Sejuani/Sylas/Vladimir/Volibear,5,5,0.5
Lillia/Olaf/Sejuani/Sylas/Vladimir/Wukong,6,6,0.67
Lillia/Olaf/Sejuani/Sylas/Vladimir/Yone,6,6,0.67
Lillia/Olaf/Sejuani/Sylas/Vladimir/Zac,5,5,0.5
Lillia/Olaf/Sejuani/Sylas/Vladimir/Zeri,5,5,0.5
Lillia/Olaf/Sejuani/Sylas/Vladimir/Zyra,6,6,0.67
Lillia/Olaf/Sejuani/Sylas/Wukong/Zac,5,5,0.5
Lillia/Olaf/Sejuani/Sylas/Yone/Zac,5,5,0.5
Lillia/Olaf/Sejuani/Sylas/Zac/Zyra,5,5,0.5
Lillia/Olaf/Sejuani/Taliyah/Vladimir/Wukong,5,5,0.56
Lillia/Olaf/Sejuani/Taliyah/Vladimir/Yone,5,5,0.56
Lillia/Olaf/Skarner/Twitch/Varus/Vladimir,5,5,0.62
Lillia/Rakan/Sejuani/Senna/Seraphine/Zac,5,5,0.5
Lillia/Rakan/Sejuani/Senna/Seraphine/Zeri,5,5,0.5
Lillia/Rakan/Sejuani/Senna/Seraphine/Zyra,5,5,0.45
Lillia/Rakan/Sejuani/Senna/Zac/Zeri,5,5,0.56
Lillia/Rakan/Sejuani/Seraphine/Sett/Volibear,5,5,0.45
Lillia/Rakan/Sejuani/Seraphine/Taliyah/Zac,5,5,0.56
Lillia/Rakan/Sejuani/Seraphine/Zac/Zeri,5,5,0.5
Lillia/Rakan/Sejuani/Sett/Volibear/Zac,5,5,0.5
Lillia/Rakan/Senna/Seraphine/Zac/Zeri,5,5,0.56
